id,name,company_id,amount,status,created_at,paid_at
ec348153f19709ceb5f1a3af20705c10b613db3f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.00,voided,2019-02-02 00:00:00+00:00,
94241389c64b9547db7e02aa92f365297b214911,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-05-17 00:00:00+00:00,
5df94dae5c5b0f7eacb8c7ce74692ab7a0b24c43,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.33,pending_payment,2019-02-12 00:00:00+00:00,
70e9e0dbf1d6c7be3109d6e84a1d6e2ae82be018,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.03,paid,2019-01-31 00:00:00+00:00,2019-01-31 00:00:00+00:00
67750927c9c4a06d731e3e89255e5916836f7e29,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-03-12 00:00:00+00:00,
90c036b458518ab31dd5a2e14211f1563f7f63a2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-04-12 00:00:00+00:00,
37801a5e613ed3e25b0aaffd422ce1191d80c2a6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,112.00,paid,2019-04-25 00:00:00+00:00,2019-04-25 00:00:00+00:00
b39070f954ae5b1cf7aa5499ae3e6a0c13ee9298,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,152.86,paid,2019-04-12 00:00:00+00:00,2019-04-12 00:00:00+00:00
89ca3475a2db72cf130406bf0d3b12813b3a470c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-10 00:00:00+00:00,2019-01-10 00:00:00+00:00
55fbf782a247bb16b775dcf6332a7581c0df8fcc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,172.91,paid,2019-02-20 00:00:00+00:00,2019-02-21 00:00:00+00:00
bd53fd70a8cfe9af90fdd0fb6133c313c16a2d43,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.50,paid,2019-05-07 00:00:00+00:00,2019-05-07 00:00:00+00:00
e845421a62241a74d4f040b50ba1b8f10f60d00c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.11,paid,2019-02-14 00:00:00+00:00,2019-02-14 00:00:00+00:00
890f63825165fc841690afe56e38855309b3df92,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.32,paid,2019-02-19 00:00:00+00:00,2019-02-19 00:00:00+00:00
3a10d6b3c77350e75ef58eca49e6f55e1f6fe1b6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,10833.96,paid,2019-04-16 00:00:00+00:00,2019-04-16 00:00:00+00:00
fdb4e7e33bcded0db620230873034cbdee7a48d5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.19,paid,2019-02-17 00:00:00+00:00,2019-02-17 00:00:00+00:00
3fdfd8e85029a07ac5c62d7233191536e9ae8af5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.44,voided,2019-04-02 00:00:00+00:00,
948e10ffa6117ba61fef5a77460007feda345e40,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.33,paid,2019-04-15 00:00:00+00:00,2019-04-15 00:00:00+00:00
e2192e72f3a97a704fe22f4c20aa5c79d331aeed,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.63,pending_payment,2019-02-05 00:00:00+00:00,
53efa91cfdd3c91bbcc6ac5ad8b3198d10b00457,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,129.65,paid,2019-02-22 00:00:00+00:00,2019-02-22 00:00:00+00:00
49f5b1119a49785beb4dfa436747cf80beac864b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,172.69,paid,2019-02-20 00:00:00+00:00,2019-02-20 00:00:00+00:00
17bbee601fffa99e540ae7db3f4ca7efebbd75d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,314.56,paid,2019-04-16 00:00:00+00:00,2019-04-16 00:00:00+00:00
01550bfdbad0f8cfa0ca806888e81305d74c3e89,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,146.80,voided,2019-01-19 00:00:00+00:00,
66272b0261c7c7efa4362a1056ed2c05cfcdfb04,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.29,paid,2019-03-29 00:00:00+00:00,2019-03-29 00:00:00+00:00
08b820a601ca044f8e482f0246cf807d3c520276,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.29,paid,2019-01-06 00:00:00+00:00,2019-01-06 00:00:00+00:00
d05f670a179ed5de22b3fa4b2883108b1686ec63,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.55,paid,2019-02-18 00:00:00+00:00,2019-02-18 00:00:00+00:00
2d67dacf13335b8b768d6b2a0cc32eead068ccdd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-05-02 00:00:00+00:00,
1f7a28ad1452c13cc8146c03397217c1f714e0d2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.30,paid,2019-03-22 00:00:00+00:00,2019-03-23 00:00:00+00:00
ff9baf809c7d7b68301cd59e3539ae9cd991ea98,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.50,paid,2019-04-26 00:00:00+00:00,2019-04-26 00:00:00+00:00
3cdb9e61efae99226cc4fc855e6a057acd9688f2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.00,paid,2019-02-01 00:00:00+00:00,2019-02-01 00:00:00+00:00
77838a931149eacd920e94598fdc41698031ed35,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.69,paid,2019-02-15 00:00:00+00:00,2019-02-15 00:00:00+00:00
1b0995abaf0b9109347b4d13e0bfc935c8fac575,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.81,paid,2019-01-22 00:00:00+00:00,2019-01-22 00:00:00+00:00
2c7f6b6888dfe598d60014069520f0799416f680,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.00,paid,2019-03-16 00:00:00+00:00,2019-03-16 00:00:00+00:00
1c9c4dc5d15c5f6e1c896a08686d525f4f8da021,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-03-06 00:00:00+00:00,
b1beaade54d5f68498e9e2eb3107bd9b7175e682,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-03-04 00:00:00+00:00,
84cb5bd72f4c65b0e2df1b04b9f24f5ead54e703,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.20,paid,2019-04-03 00:00:00+00:00,2019-04-03 00:00:00+00:00
cb379ac23112a9fdd6f681f7b30e2a0979062071,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.38,paid,2019-05-19 00:00:00+00:00,2019-05-19 00:00:00+00:00
0ff42435ea51d9972fc94a29e313bfe20a056fc3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.01,pending_payment,2019-05-05 00:00:00+00:00,
5aac38389a7cbb1353452fb9b2855c1c2676d5e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.90,paid,2019-04-12 00:00:00+00:00,2019-04-12 00:00:00+00:00
8429b19524aed53a8fbf48822cd4054ecb3ec795,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-04 00:00:00+00:00,2019-01-04 00:00:00+00:00
4e2e49df073ea4b8264a3b3f6484a56600b401b2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.40,pending_payment,2019-05-19 00:00:00+00:00,
5bc5599db92a0457b5222e691edd17ef9d3af1e8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,204.74,refunded,2019-05-14 00:00:00+00:00,2019-05-14 00:00:00+00:00
51a7ee3b5a7d1bf38c62c8e63d5685036df5b7d1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.86,paid,2019-02-25 00:00:00+00:00,2019-02-25 00:00:00+00:00
b18f2ffa146d8ea5fa82b8525f4cc52383ea1ae1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.07,pending_payment,2019-05-19 00:00:00+00:00,
947db906e1eb0d5c2a5075a63e524c1a179c4a06,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-02-23 00:00:00+00:00,
4cbaf70c49e9965aa410006d3032ec3e9a4c40ed,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-02-27 00:00:00+00:00,
99547fbb785dd89a2671a4ebd52934344ad7fff5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.46,voided,2019-03-13 00:00:00+00:00,
1fbcd50362c33f3086b9c756b640bfa858e8c73e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,213.22,paid,2019-03-01 00:00:00+00:00,2019-03-01 00:00:00+00:00
e3b2cfd76ca00673dd8a50f5af7552da7f77dfb6,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,3743.10,pending_payment,2019-01-30 00:00:00+00:00,
bcbf50a353d6d8aeac8c99c4cee5aabd8b937733,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.00,paid,2019-03-29 00:00:00+00:00,2019-03-29 00:00:00+00:00
e5c3aa248e01a373d680dfb7c5640454831aa117,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.67,paid,2019-04-12 00:00:00+00:00,2019-04-12 00:00:00+00:00
0a915dc85627ad523bb3bf01238245d615c23477,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.80,paid,2019-02-28 00:00:00+00:00,2019-02-28 00:00:00+00:00
05aaeeb2b7bb88be9ac88f534141d989f55394fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.30,pending_payment,2019-05-13 00:00:00+00:00,
4aff65422b487da4c04a6950500144b94f2142bc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,9.68,paid,2019-03-13 00:00:00+00:00,2019-03-13 00:00:00+00:00
133f546524609028d0f0454c304029d72457d410,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.27,voided,2019-04-12 00:00:00+00:00,
5ba77e031995bdd57d8c8d7d3031e2357458a202,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.40,voided,2019-03-12 00:00:00+00:00,
a7672f29d782971a8a7c50a962d61735288dc921,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,180.83,paid,2019-04-26 00:00:00+00:00,2019-04-26 00:00:00+00:00
a12f656ad394b762e2f38ed9905c880cd36872aa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.48,paid,2019-03-16 00:00:00+00:00,2019-03-16 00:00:00+00:00
3fd3eec1a64528ef30b49a265ae9dd2b7f700a91,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,17.44,pending_payment,2019-05-17 00:00:00+00:00,
6d1d405aa6e10b6d48fe69241b45e39c6e567041,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.33,paid,2019-04-07 00:00:00+00:00,2019-04-08 00:00:00+00:00
ded3efe33b462abdd2694889bd4021b58a313e55,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.78,paid,2019-04-05 00:00:00+00:00,2019-04-05 00:00:00+00:00
c4b4b944c52e0ba2201c4c947065b348198cca5c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-01-23 00:00:00+00:00,
6eb52373ce54afc0c3529880326585c6378314a9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.30,paid,2019-03-26 00:00:00+00:00,2019-03-26 00:00:00+00:00
5705ea3457e0d87f1ed588ece788dbec19e8b489,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-04-06 00:00:00+00:00,
63275424148d70e87ba25d4886f9b7bcbc49e73e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-04-22 00:00:00+00:00,
96ff12b1b788a223b8cf416b3b49a55e4f9c3c6b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,13.20,paid,2019-03-01 00:00:00+00:00,2019-03-01 00:00:00+00:00
433798e194c7d11c6c5f4934176601f7d10f0ec6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-05-15 00:00:00+00:00,
298f7e06ea62a207bd7ad3fe6d32bd5377dcd084,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-03-03 00:00:00+00:00,
d6c893d3003e6592f371bd2352c514b6adb975d7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,paid,2019-02-13 00:00:00+00:00,2019-02-14 00:00:00+00:00
76bb681a63d0c546bff634a8832300c73e6a5695,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.40,paid,2019-01-07 00:00:00+00:00,2019-01-07 00:00:00+00:00
b4c7f339eb4c9b6799b32555ea2a58810e5ca991,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.49,paid,2019-04-12 00:00:00+00:00,2019-04-12 00:00:00+00:00
563585b7490ce448b5feb0fcc6bb2c7d1f3edb96,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.33,paid,2019-05-14 00:00:00+00:00,2019-05-14 00:00:00+00:00
adee6a17656b27fb24870928ea6dafea085c6514,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-03-26 00:00:00+00:00,
1d6a14cd24b0d8aaf18c8ccc1dc753d336dac340,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.51,paid,2019-01-24 00:00:00+00:00,2019-01-24 00:00:00+00:00
d63c71cbe3d27e9712c7aafb80d28b6ca571903b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-01-21 00:00:00+00:00,
9e634b08b6e36008effe9445db0f79b1a92339e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.79,pending_payment,2019-04-30 00:00:00+00:00,
76541808c71b292e32e2b2bfea2f07222c71eed6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-02-19 00:00:00+00:00,
7f37d816d0f58334ad0c861a61836cf4436a3d73,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,155.96,paid,2019-03-19 00:00:00+00:00,2019-03-19 00:00:00+00:00
02f9782da1d493ef3f7f6c499bb3502a8023ee95,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,155.51,voided,2019-05-18 00:00:00+00:00,
c1c1472a0bbbe606c0638ac151049f7820f55159,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,129.00,paid,2019-03-12 00:00:00+00:00,2019-03-12 00:00:00+00:00
0a3f4f122cc7354186749a070de4b4fd8b23593e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.08,paid,2019-03-23 00:00:00+00:00,2019-03-23 00:00:00+00:00
91670de1c9229127d70cb8dac61220d0bfcb2eda,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.03,paid,2019-03-05 00:00:00+00:00,2019-03-05 00:00:00+00:00
107d4fb7e256fc9c9f5d63a1417578a047af7e34,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.90,paid,2019-01-17 00:00:00+00:00,2019-01-17 00:00:00+00:00
aa33900de492002740eba453881160c61a3ea7bf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.40,paid,2019-01-12 00:00:00+00:00,2019-01-12 00:00:00+00:00
c108d2104437e809e4515e410b6ca6990646d418,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-03-08 00:00:00+00:00,
18dd50403fafc4480d9ffe8afc9d5744a21bef4b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.58,paid,2019-01-15 00:00:00+00:00,2019-01-15 00:00:00+00:00
8cdadf99b74637ac1f2ec3b1d742330c4a089592,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.00,paid,2019-04-09 00:00:00+00:00,2019-04-09 00:00:00+00:00
88eef905100a746646e984733be73403c067bc09,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,182.73,paid,2019-01-08 00:00:00+00:00,2019-01-08 00:00:00+00:00
a5076a785008eb327eb1f5f157006f048366f38a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.16,pending_payment,2019-04-27 00:00:00+00:00,
4686fd8c75ea3eb89e58547581ba1a2ef7e6cef4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.36,paid,2019-02-16 00:00:00+00:00,2019-02-16 00:00:00+00:00
ceb87fd8915803efb42f4f78948c8ab34a829261,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.00,voided,2019-05-18 00:00:00+00:00,
fcde0321698cc56186e039c12204d42234945209,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.76,voided,2019-03-24 00:00:00+00:00,
4b7e88c57711716fb9c3744de8c0978dfc058f9e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.75,paid,2019-01-22 00:00:00+00:00,2019-01-22 00:00:00+00:00
2fef2b4a7889c398916b19bd29c9663f062d102a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.00,paid,2019-02-26 00:00:00+00:00,2019-02-26 00:00:00+00:00
3c2feb379ddefac23b628ce13f16b5395ef64575,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,125.44,voided,2019-03-08 00:00:00+00:00,
cfc11144064394c3ef1348e82cd7c48324c810d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-03-24 00:00:00+00:00,
23c20b3af26c1f73908a70646775a2e731103931,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,pending_payment,2019-05-11 00:00:00+00:00,
a16e336e3322a270ce5af6e32dbbc963c7d01c92,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.00,paid,2019-02-04 00:00:00+00:00,2019-02-04 00:00:00+00:00
383d02246da3274d5ff0a99f76bdbf1b7f4c95c4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,pending_payment,2019-02-23 00:00:00+00:00,
9e2a8c36840076b4d81ba92a6b9c1f0b6bbceffb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,276.86,pending_payment,2019-02-26 00:00:00+00:00,
00f14ac2f45506db7cb2b2ec9023eff73d62b414,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-01-11 00:00:00+00:00,
56686a43592b066839bb2ee0d4ce35b0f795f6ce,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-05-02 00:00:00+00:00,
a4b1f07c926c2b9aeaa0030fdf1ab01e2ac018a0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.20,voided,2019-01-05 00:00:00+00:00,
e301e6c4fc64a3a1c5589b2c1cfa4ead523abe6b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,374.82,pending_payment,2019-03-18 00:00:00+00:00,
5a7cc0d66adb12c9bc02ee63cab04ceef779a561,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.54,voided,2019-01-11 00:00:00+00:00,
c45c5369d7571584984ece2c5c3a2661a1086980,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,22.93,pending_payment,2019-04-11 00:00:00+00:00,
73c52c8057edd31d2478503bf1c974ea3c411729,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-04-05 00:00:00+00:00,
c089a98528fe3f41c026317b1bb9879ba10e845f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,112.86,paid,2019-02-11 00:00:00+00:00,2019-02-11 00:00:00+00:00
2c628881b76dff3090b3e88e59feeec69695238b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1175.92,paid,2019-01-03 00:00:00+00:00,2019-01-03 00:00:00+00:00
70d43b22d01d529d28c56b98852f3e82be127ab4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,147.86,voided,2019-03-04 00:00:00+00:00,
9e51679caa305e1fe1ef6e4c125559871e6308e5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-01-02 00:00:00+00:00,
7ae9559543f568909bb901dd51da1b8b1749b141,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-02-20 00:00:00+00:00,
3e52752b27bc7bff5365d6888cd7f4216f09c6eb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.27,paid,2019-03-06 00:00:00+00:00,2019-03-06 00:00:00+00:00
503a75c7201e6534ebbd7977f8df1a8759da866b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.14,paid,2019-04-23 00:00:00+00:00,2019-04-23 00:00:00+00:00
3cf6d76296e0b914d146a13599c83ad1189325b2,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,15996.00,expired,2019-02-18 00:00:00+00:00,
de59b383efdb8faa97ae0b86dbbaf8092ce6d325,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,324.66,pending_payment,2019-02-24 00:00:00+00:00,
2390a787b55364d874599508f9434d07fafd7969,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.09,paid,2019-01-16 00:00:00+00:00,2019-01-16 00:00:00+00:00
f12bd4c6e8e3f3a05e1b5dc740f2c0a49b02d47c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.20,paid,2019-05-15 00:00:00+00:00,2019-05-15 00:00:00+00:00
561530f08b474c6bd5557959053c6dd13e5e222f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.01,refunded,2019-02-11 00:00:00+00:00,2019-02-11 00:00:00+00:00
580bec83c8d40dc7235e8701fc0955c4d39d8c03,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.64,paid,2019-01-20 00:00:00+00:00,2019-01-20 00:00:00+00:00
9872aa546dd304d0f0731458596e9c08e7df979e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.73,paid,2019-01-22 00:00:00+00:00,2019-01-22 00:00:00+00:00
cf84e3e3fa19bc08ae657d99a61bf9848c3a9d4e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.99,paid,2019-05-18 00:00:00+00:00,2019-05-18 00:00:00+00:00
4a1bc5d436db700b12a3e7bb51822cf3ba10d2b1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-02-28 00:00:00+00:00,
af495133fb79d611b69722db7bbadc76eb69846c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-05-10 00:00:00+00:00,
aad9889e06ccf4e7f2591573a438948b93df91f9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.62,paid,2019-03-13 00:00:00+00:00,2019-03-14 00:00:00+00:00
0978b5d5745614ead625783c548c7bd6050e415d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.13,paid,2019-04-26 00:00:00+00:00,2019-04-26 00:00:00+00:00
a9538b0993f67d5e5340829482f1a79030cf2f98,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.15,paid,2019-01-01 00:00:00+00:00,2019-01-01 00:00:00+00:00
205c8d25beef6cd7b050ea1cba0626821ff28076,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,28.00,paid,2019-05-02 00:00:00+00:00,2019-05-02 00:00:00+00:00
525812d3ef7189807ec681f6ad0714e81476bf02,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,pending_payment,2019-03-22 00:00:00+00:00,
f5b529446764c9ca7f3ddcb602c8c71b77d4cb2d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-04-30 00:00:00+00:00,
f2d8dc1afd980885a0cabb641db6b2d3e8a76ae1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.31,paid,2019-04-02 00:00:00+00:00,2019-04-03 00:00:00+00:00
d91b33d4cadcc337e8fbd587028ff08f20ca889e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-02-11 00:00:00+00:00,
075c275d3ee9199d49d7de2d4734a4cd103493ba,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.00,voided,2019-04-03 00:00:00+00:00,
e551b1ab2f3592e96c318263d40e9e04771669f6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.45,paid,2019-02-19 00:00:00+00:00,2019-02-19 00:00:00+00:00
73c2775b11ca89d592a2b4cb43c50a0c7bdb95a7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.76,paid,2019-04-10 00:00:00+00:00,2019-04-10 00:00:00+00:00
d3d3bfcbb81593c3798040100aa65a6a160a01f0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.46,paid,2019-05-17 00:00:00+00:00,2019-05-17 00:00:00+00:00
fba04de94a8ecdadc0be5a857342bc0c3c84a85a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,262.95,paid,2019-01-30 00:00:00+00:00,2019-01-30 00:00:00+00:00
7e9653944b37f4bffde5be37cec8c3f24c1b2069,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.60,voided,2019-02-11 00:00:00+00:00,
59c395d76e09710b1bb338bdda7226eb0247c294,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,309.59,paid,2019-05-05 00:00:00+00:00,2019-05-05 00:00:00+00:00
22d51ef9dcb001568a0fadd1266a16efac7ca6ab,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,169.09,paid,2019-04-17 00:00:00+00:00,2019-04-17 00:00:00+00:00
423c3d37d3d50be2c80db48c15cfc99b216bca4f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.79,paid,2019-01-08 00:00:00+00:00,2019-01-08 00:00:00+00:00
c9d16f3f2a390a9f67c98bccdcfcf87aedc94267,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.40,voided,2019-02-04 00:00:00+00:00,
dc621af431b6b28c4c1c24276f0c517581ee11d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.39,paid,2019-04-12 00:00:00+00:00,2019-04-12 00:00:00+00:00
